gutenberg_id,text
126,"take your chance....  That's enough, sir.  Nonsense!  I have something"
126,"more important to do than to listen to such twaddle."""
126,
126,He shut off with a crash and led us upstairs into a large airy apartment
126,which formed his study.  On the great mahogany desk seven or eight
126,unopened telegrams were lying.
126,
126,"""Really,"" he said as he gathered them up, ""I begin to think that it would"
126,save my correspondents' money if I were to adopt a telegraphic address.
126,"Possibly 'Noah, Rotherfield,' would be the most appropriate."""
126,
126,"As usual when he made an obscure joke, he leaned against the desk and"
126,"bellowed in a paroxysm of laughter, his hands shaking so that he could"
126,hardly open the envelopes.
126,
126,"""Noah!  Noah!"" he gasped, with a face of beetroot, while Lord John and I"
126,"smiled in sympathy and Summerlee, like a dyspeptic goat, wagged his head"
126,"in sardonic disagreement.  Finally Challenger, still rumbling and"
126,"exploding, began to open his telegrams.  The three of us stood in the bow"
126,window and occupied ourselves in admiring the magnificent view.
126,
126,It was certainly worth looking at.  The road in its gentle curves had
126,"really brought us to a considerable elevation--seven hundred feet, as we"
126,afterwards discovered.  Challenger's house was on the very edge of the
126,"hill, and from its southern face, in which was the study window, one"
126,looked across the vast stretch of the weald to where the gentle curves of
126,the South Downs formed an undulating horizon.  In a cleft of the hills a
126,haze of smoke marked the position of Lewes.  Immediately at our feet
126,"there lay a rolling plain of heather, with the long, vivid green"
126,"stretches of the Crowborough golf course, all dotted with the players.  A"
126,"little to the south, through an opening in the woods, we could see a"
126,section of the main line from London to Brighton.  In the immediate
126,"foreground, under our very noses, was a small enclosed yard, in which"
126,stood the car which had brought us from the station.
126,
126,An ejaculation from Challenger caused us to turn.  He had read his
126,telegrams and had arranged them in a little methodical pile upon his
126,"desk.  His broad, rugged face, or as much of it as was visible over the"
126,"matted beard, was still deeply flushed, and he seemed to be under the"
126,influence of some strong excitement.
126,
126,"""Well, gentlemen,"" he said, in a voice as if he was addressing a public"
126,"meeting, ""this is indeed an interesting reunion, and it takes place under"
126,extraordinary--I may say unprecedented--circumstances.  May I ask if you
126,"have observed anything upon your journey from town?"""
126,
126,"""The only thing which I observed,"" said Summerlee with a sour smile, ""was"
126,that our young friend here has not improved in his manners during the
126,years that have passed.  I am sorry to state that I have had to seriously
126,"complain of his conduct in the train, and I should be wanting in"
126,frankness if I did not say that it has left a most unpleasant impression
126,"in my mind."""
126,
126,"""Well, well, we all get a bit prosy sometimes,"" said Lord John.  ""The"
126,"young fellah meant no real harm.  After all, he's an International, so if"
126,he takes half an hour to describe a game of football he has more right to
126,"do it than most folk."""
126,
126,"""Half an hour to describe a game!"" I cried indignantly.  ""Why, it was you"
126,that took half an hour with some long-winded story about a buffalo.
126,"Professor Summerlee will be my witness."""
126,
126,"""I can hardly judge which of you was the most utterly wearisome,"" said"
126,"Summerlee.  ""I declare to you, Challenger, that I never wish to hear of"
126,"football or of buffaloes so long as I live."""
126,
126,"""I have never said one word to-day about football,"" I protested."
126,
126,"Lord John gave a shrill whistle, and Summerlee shook his head sadly."
126,
126,"""So early in the day too,"" said he.  ""It is indeed deplorable.  As I sat"
126,"there in sad but thoughtful silence----"""
126,
126,"""In silence!"" cried Lord John.  ""Why, you were doin' a music-hall turn of"
126,"imitations all the way--more like a runaway gramophone than a man."""
126,
126,Summerlee drew himself up in bitter protest.
126,
126,"""You are pleased to be facetious, Lord John,"" said he with a face of"
126,vinegar.
126,
126,"""Why, dash it all, this is clear madness,"" cried Lord John.  ""Each of us"
126,seems to know what the others did and none of us knows what he did
126,himself.  Let's put it all together from the first.  We got into a
126,"first-class smoker, that's clear, ain't it?  Then we began to quarrel"
126,"over friend Challenger's letter in the Times."""
126,
126,"""Oh, you did, did you?"" rumbled our host, his eyelids beginning to droop."
126,
126,"""You said, Summerlee, that there was no possible truth in his contention."""
126,
126,"""Dear me!"" said Challenger, puffing out his chest and stroking his beard."
126,"""No possible truth!  I seem to have heard the words before.  And may I"
126,ask with what arguments the great and famous Professor Summerlee
126,proceeded to demolish the humble individual who had ventured to express
126,an opinion upon a matter of scientific possibility?  Perhaps before he
126,exterminates that unfortunate nonentity he will condescend to give some
126,"reasons for the adverse views which he has formed."""
126,
126,He bowed and shrugged and spread open his hands as he spoke with his
126,elaborate and elephantine sarcasm.
126,
126,"""The reason was simple enough,"" said the dogged Summerlee.  ""I contended"
126,that if the ether surrounding the earth was so toxic in one quarter that
126,"it produced dangerous symptoms, it was hardly likely that we three in the"
126,"railway carriage should be entirely unaffected."""
126,
126,The explanation only brought uproarious merriment from Challenger.  He
126,laughed until everything in the room seemed to rattle and quiver.
126,
126,"""Our worthy Summerlee is, not for the first time, somewhat out of touch"
126,"with the facts of the situation,"" said he at last, mopping his heated"
126,"brow.  ""Now, gentlemen, I cannot make my point better than by detailing"
126,to you what I have myself done this morning.  You will the more easily
126,condone any mental aberration upon your own part when you realize that
126,even I have had moments when my balance has been disturbed.  We have had
126,"for some years in this household a housekeeper--one Sarah, with whose"
126,second name I have never attempted to burden my memory.  She is a woman
126,"of a severe and forbidding aspect, prim and demure in her bearing, very"
126,"impassive in her nature, and never known within our experience to show"
126,signs of any emotion.  As I sat alone at my breakfast--Mrs. Challenger is
126,in the habit of keeping her room of a morning--it suddenly entered my
126,head that it would be entertaining and instructive to see whether I could
126,find any limits to this woman's inperturbability.  I devised a simple but
126,effective experiment.  Having upset a small vase of flowers which stood
126,"in the centre of the cloth, I rang the bell and slipped under the table."
126,"She entered and, seeing the room empty, imagined that I had withdrawn to"
126,"the study.  As I had expected, she approached and leaned over the table"
126,to replace the vase.  I had a vision of a cotton stocking and an
126,"elastic-sided boot.  Protruding my head, I sank my teeth into the calf of"
126,her leg.  The experiment was successful beyond belief.  For some moments
126,"she stood paralyzed, staring down at my head.  Then with a shriek she"
126,tore herself free and rushed from the room.  I pursued her with some
